Object Index,Accuracy,NameofFiles_preds,NameofFiles_GTs
238,0.5728,./output/segnum_points_2500/success/pred_7_14.gif,./output/segnum_points_2500/success/gt_7_14.gif
239,0.97919995,./output/segnum_points_2500/success/pred_7_15.gif,./output/segnum_points_2500/success/gt_7_15.gif
240,0.918,./output/segnum_points_2500/success/pred_7_16.gif,./output/segnum_points_2500/success/gt_7_16.gif
241,0.9848,./output/segnum_points_2500/success/pred_7_17.gif,./output/segnum_points_2500/success/gt_7_17.gif
242,0.9612,./output/segnum_points_2500/success/pred_7_18.gif,./output/segnum_points_2500/success/gt_7_18.gif
243,0.9712,./output/segnum_points_2500/success/pred_7_19.gif,./output/segnum_points_2500/success/gt_7_19.gif
244,0.964,./output/segnum_points_2500/success/pred_7_20.gif,./output/segnum_points_2500/success/gt_7_20.gif
245,0.956,./output/segnum_points_2500/success/pred_7_21.gif,./output/segnum_points_2500/success/gt_7_21.gif
246,0.98679996,./output/segnum_points_2500/success/pred_7_22.gif,./output/segnum_points_2500/success/gt_7_22.gif
247,0.91999996,./output/segnum_points_2500/success/pred_7_23.gif,./output/segnum_points_2500/success/gt_7_23.gif
248,0.9328,./output/segnum_points_2500/success/pred_7_24.gif,./output/segnum_points_2500/success/gt_7_24.gif
249,0.9612,./output/segnum_points_2500/success/pred_7_25.gif,./output/segnum_points_2500/success/gt_7_25.gif
